,date_time,T,p,rh,Vpact,wv,rho
24133,16.06.2024 14:20:00,20.72,983.36,48.57,11.89,3.17,1160.37
24134,16.06.2024 14:30:00,21.04,983.33,48.22,12.04,3.34,1159.0
24135,16.06.2024 14:40:00,21.16,983.26,45.16,11.36,5.98,1158.75
24136,16.06.2024 14:50:00,21.2,983.25,42.82,10.8,7.24,1158.84
24137,16.06.2024 15:00:00,21.4,983.28,42.52,10.85,6.15,1158.06
24138,16.06.2024 15:10:00,21.53,983.27,43.07,11.08,5.53,1157.43
24139,16.06.2024 15:20:00,21.22,983.28,44.58,11.26,5.82,1158.59
24140,16.06.2024 15:30:00,21.54,983.27,44.92,11.57,4.96,1157.18
24141,16.06.2024 15:40:00,21.89,983.24,43.27,11.38,6.1,1155.85
24142,16.06.2024 15:50:00,21.43,983.2,43.3,11.07,6.19,1157.75
24143,16.06.2024 16:00:00,21.9,983.11,43.0,11.32,4.98,1155.69
24144,16.06.2024 16:10:00,22.26,983.07,42.08,11.32,4.68,1154.23
24145,16.06.2024 16:20:00,21.93,982.99,42.99,11.34,4.01,1155.42
24146,16.06.2024 16:30:00,22.29,982.86,43.18,11.64,4.76,1153.73
24147,16.06.2024 16:40:00,22.5,982.93,43.1,11.77,3.12,1152.93
24148,16.06.2024 16:50:00,22.15,982.97,42.74,11.42,4.05,1154.5
24149,16.06.2024 17:00:00,21.95,982.96,42.7,11.27,3.81,1155.34
24150,16.06.2024 17:10:00,22.0,982.95,42.78,11.33,4.0,1155.1
24151,16.06.2024 17:20:00,21.74,982.92,43.48,11.33,4.12,1156.09
24152,16.06.2024 17:30:00,22.07,982.82,43.01,11.44,4.48,1154.63
24153,16.06.2024 17:40:00,22.03,982.8,42.96,11.4,4.62,1154.78
24154,16.06.2024 17:50:00,22.28,982.78,42.21,11.37,5.37,1153.79
24155,16.06.2024 18:00:00,22.2,982.78,42.83,11.48,5.15,1154.05
24156,16.06.2024 18:10:00,21.7,982.87,44.38,11.54,4.56,1156.09
24157,16.06.2024 18:20:00,21.41,982.9,44.7,11.42,4.81,1157.32
24158,16.06.2024 18:30:00,21.37,983.0,45.91,11.7,2.67,1157.47
24159,16.06.2024 18:40:00,21.28,983.06,46.78,11.85,2.26,1157.82
24160,16.06.2024 18:50:00,21.16,983.13,47.51,11.95,2.22,1158.34
24161,16.06.2024 19:00:00,21.02,983.28,48.57,12.11,1.61,1158.99
24162,16.06.2024 19:10:00,20.88,983.3,49.79,12.31,1.26,1159.48
24163,16.06.2024 19:20:00,20.77,983.36,50.31,12.36,1.57,1159.96
24164,16.06.2024 19:30:00,20.62,983.44,51.83,12.61,1.49,1160.54
24165,16.06.2024 19:40:00,20.42,983.53,53.34,12.82,1.7,1161.34
24166,16.06.2024 19:50:00,20.22,983.68,54.57,12.96,3.38,1162.25
24167,16.06.2024 20:00:00,19.42,983.8,59.93,13.54,4.34,1165.31
24168,16.06.2024 20:10:00,18.37,983.77,67.51,14.28,2.2,1169.13
24169,16.06.2024 20:20:00,17.61,983.86,72.25,14.57,2.53,1172.16
24170,16.06.2024 20:30:00,17.37,983.99,73.44,14.59,2.66,1173.28
24171,16.06.2024 20:40:00,17.52,984.03,71.37,14.31,3.32,1172.85
24172,16.06.2024 20:50:00,17.67,984.14,70.14,14.2,3.47,1172.43
24173,16.06.2024 21:00:00,17.97,984.27,67.54,13.94,3.39,1171.49
24174,16.06.2024 21:10:00,18.13,984.38,65.63,13.68,3.02,1171.1
24175,16.06.2024 21:20:00,18.4,984.37,63.84,13.53,2.84,1170.07
24176,16.06.2024 21:30:00,18.38,984.43,65.95,13.96,1.57,1170.03
24177,16.06.2024 21:40:00,17.85,984.52,68.57,14.04,0.92,1172.23
24178,16.06.2024 21:50:00,18.01,984.57,65.89,13.63,1.18,1171.83
24179,16.06.2024 22:00:00,17.82,984.67,69.68,14.24,0.26,1172.44
24180,16.06.2024 22:10:00,17.73,984.76,67.18,13.65,0.55,1173.18
24181,16.06.2024 22:20:00,18.22,984.86,61.89,12.97,1.78,1171.63
24182,16.06.2024 22:30:00,18.43,984.95,61.31,13.02,2.13,1170.87
24183,16.06.2024 22:40:00,18.48,984.99,61.22,13.04,2.07,1170.71
24184,16.06.2024 22:50:00,18.34,985.01,62.03,13.1,1.96,1171.27
24185,16.06.2024 23:00:00,18.26,985.03,62.42,13.12,1.53,1171.61
24186,16.06.2024 23:10:00,17.93,985.08,64.07,13.19,1.12,1172.96
24187,16.06.2024 23:20:00,17.71,985.07,65.82,13.36,0.73,1173.76
24188,16.06.2024 23:30:00,17.21,985.11,70.21,13.81,0.3,1175.63
24189,16.06.2024 23:40:00,16.85,985.16,71.4,13.73,0.38,1177.18
24190,16.06.2024 23:50:00,16.84,985.23,69.26,13.31,1.43,1177.5
24191,17.06.2024 00:00:00,16.79,985.24,70.42,13.49,1.09,1177.63
24192,17.06.2024 00:10:00,16.63,985.31,72.54,13.75,1.16,1178.25
24193,17.06.2024 00:20:00,16.58,985.37,73.24,13.84,1.03,1178.48
24194,17.06.2024 00:30:00,16.74,985.38,70.19,13.4,1.55,1178.04
24195,17.06.2024 00:40:00,16.9,985.34,67.79,13.07,1.1,1177.49
24196,17.06.2024 00:50:00,16.69,985.35,69.68,13.26,1.44,1178.27
24197,17.06.2024 01:00:00,16.19,985.44,72.15,13.3,1.42,1180.4
24198,17.06.2024 01:10:00,16.02,985.45,72.98,13.31,1.09,1181.1
24199,17.06.2024 01:20:00,15.97,985.54,74.85,13.6,1.09,1181.28
24200,17.06.2024 01:30:00,16.08,985.56,74.61,13.66,1.23,1180.83
24201,17.06.2024 01:40:00,16.13,985.62,73.87,13.56,1.62,1180.74
24202,17.06.2024 01:50:00,16.1,985.61,73.86,13.54,1.41,1180.86
24203,17.06.2024 02:00:00,16.05,985.57,73.32,13.39,0.92,1181.08
24204,17.06.2024 02:10:00,16.04,985.64,73.03,13.33,1.69,1181.24
24205,17.06.2024 02:20:00,16.21,985.71,71.25,13.15,1.35,1180.71
24206,17.06.2024 02:30:00,16.08,985.79,71.55,13.1,1.28,1181.36
24207,17.06.2024 02:40:00,15.92,985.76,73.23,13.27,1.41,1181.9
24208,17.06.2024 02:50:00,15.34,985.79,79.09,13.81,0.69,1184.07
24209,17.06.2024 03:00:00,15.12,985.8,82.4,14.18,0.38,1184.81
24210,17.06.2024 03:10:00,15.14,985.81,80.2,13.82,0.5,1184.91
24211,17.06.2024 03:20:00,15.37,985.85,76.13,13.31,1.15,1184.24
24212,17.06.2024 03:30:00,15.24,985.89,76.67,13.3,0.96,1184.83
24213,17.06.2024 03:40:00,15.21,985.92,77.01,13.33,0.71,1184.98
24214,17.06.2024 03:50:00,15.15,985.98,79.78,13.76,0.43,1185.1
24215,17.06.2024 04:00:00,14.93,986.09,83.7,14.23,0.76,1185.92
24216,17.06.2024 04:10:00,14.78,986.08,85.0,14.31,0.55,1186.49
24217,17.06.2024 04:20:00,14.73,986.0,86.0,14.43,0.71,1186.54
24218,17.06.2024 04:30:00,14.69,985.99,86.1,14.41,0.6,1186.71
24219,17.06.2024 04:40:00,14.81,985.97,84.1,14.19,0.72,1186.29
24220,17.06.2024 04:50:00,15.04,985.98,82.5,14.13,0.77,1185.38
24221,17.06.2024 05:00:00,15.14,985.92,81.8,14.1,0.83,1184.91
24222,17.06.2024 05:10:00,15.1,985.85,82.1,14.11,1.07,1184.99
24223,17.06.2024 05:20:00,15.15,985.93,82.0,14.14,0.71,1184.87
24224,17.06.2024 05:30:00,15.36,985.95,81.6,14.26,0.97,1183.97
24225,17.06.2024 05:40:00,15.31,985.98,82.2,14.32,0.98,1184.19
24226,17.06.2024 05:50:00,15.27,985.78,82.5,14.34,1.4,1184.1
24227,17.06.2024 06:00:00,15.21,985.78,83.5,14.45,1.64,1184.29
24228,17.06.2024 06:10:00,15.32,985.74,82.9,14.45,1.72,1183.8
24229,17.06.2024 06:20:00,15.58,985.92,81.3,14.41,1.46,1182.96
24230,17.06.2024 06:30:00,15.78,986.04,80.9,14.53,1.13,1182.24
24231,17.06.2024 06:40:00,15.87,986.13,81.3,14.68,1.63,1181.91
24232,17.06.2024 06:50:00,15.97,986.23,81.9,14.89,1.67,1181.53
24233,17.06.2024 07:00:00,16.12,986.24,81.0,14.86,1.6,1180.94
24234,17.06.2024 07:10:00,16.21,986.22,81.4,15.02,1.6,1180.47
24235,17.06.2024 07:20:00,16.25,986.2,81.1,15.01,2.93,1180.29
24236,17.06.2024 07:30:00,16.19,986.23,81.7,15.06,2.69,1180.55
24237,17.06.2024 07:40:00,16.2,986.36,83.1,15.33,2.51,1180.54
24238,17.06.2024 07:50:00,16.21,986.43,84.6,15.61,2.84,1180.46
24239,17.06.2024 08:00:00,16.28,986.57,86.2,15.98,2.52,1180.17
24240,17.06.2024 08:10:00,16.39,986.63,86.1,16.07,3.24,1179.75
24241,17.06.2024 08:20:00,16.28,986.7,87.1,16.15,3.6,1180.25
24242,17.06.2024 08:30:00,16.27,986.84,87.9,16.28,3.19,1180.4
24243,17.06.2024 08:40:00,16.2,986.74,88.3,16.29,2.7,1180.56
24244,17.06.2024 08:50:00,16.07,986.68,89.4,16.35,2.45,1180.99
24245,17.06.2024 09:00:00,15.95,986.73,91.7,16.65,2.12,1181.41
24246,17.06.2024 09:10:00,15.93,986.83,92.6,16.79,1.98,1181.55
24247,17.06.2024 09:20:00,15.84,986.81,93.5,16.85,2.52,1181.86
24248,17.06.2024 09:30:00,15.59,986.75,95.5,16.94,2.68,1182.77
24249,17.06.2024 09:40:00,15.69,986.84,95.9,17.12,3.33,1182.39
24250,17.06.2024 09:50:00,16.04,986.86,95.1,17.36,2.83,1180.87
24251,17.06.2024 10:00:00,16.72,986.79,92.3,17.6,2.1,1177.91
24252,17.06.2024 10:10:00,16.9,986.89,90.8,17.51,2.55,1177.34
24253,17.06.2024 10:20:00,17.0,986.99,92.5,17.95,1.83,1176.85
24254,17.06.2024 10:30:00,17.08,987.1,92.4,18.02,2.24,1176.63
24255,17.06.2024 10:40:00,17.47,987.11,90.1,18.01,2.63,1175.07
24256,17.06.2024 10:50:00,18.1,987.13,87.8,18.26,2.1,1172.43
24257,17.06.2024 11:00:00,18.76,987.05,84.0,18.21,2.86,1169.71
24258,17.06.2024 11:10:00,18.95,987.1,82.4,18.08,2.55,1169.07
24259,17.06.2024 11:20:00,19.3,987.2,78.88,17.69,3.45,1167.97
24260,17.06.2024 11:30:00,19.1,987.25,78.64,17.42,3.42,1168.95
24261,17.06.2024 11:40:00,19.15,987.17,75.53,16.78,4.75,1168.94
24262,17.06.2024 11:50:00,19.59,987.12,74.83,17.09,3.27,1166.99
24263,17.06.2024 12:00:00,20.17,987.04,71.4,16.9,5.16,1164.67
24264,17.06.2024 12:10:00,20.38,986.98,70.63,16.93,5.29,1163.75
24265,17.06.2024 12:20:00,20.25,986.93,69.58,16.55,5.54,1164.38
24266,17.06.2024 12:30:00,20.71,986.83,67.05,16.41,4.54,1162.5
24267,17.06.2024 12:40:00,21.03,986.76,65.07,16.24,5.41,1161.23
24268,17.06.2024 12:50:00,21.0,986.83,64.66,16.11,5.12,1161.49
24269,17.06.2024 13:00:00,21.47,986.84,62.3,15.97,5.58,1159.71
24270,17.06.2024 13:10:00,21.86,986.79,61.02,16.02,5.3,1158.09
24271,17.06.2024 13:20:00,21.66,986.82,61.18,15.87,6.13,1158.98
24272,17.06.2024 13:30:00,21.47,986.82,61.78,15.84,5.24,1159.74
24273,17.06.2024 13:40:00,21.62,986.81,61.33,15.87,4.95,1159.13
24274,17.06.2024 13:50:00,21.76,986.78,60.75,15.85,4.73,1158.55
24275,17.06.2024 14:00:00,22.14,986.71,57.0,15.22,5.89,1157.25
24276,17.06.2024 14:10:00,22.19,986.8,56.77,15.21,5.79,1157.17
24277,17.06.2024 14:20:00,22.19,986.78,58.39,15.64,4.41,1156.95
24278,17.06.2024 14:30:00,22.08,986.73,58.89,15.67,5.16,1157.31
24279,17.06.2024 14:40:00,22.31,986.69,57.02,15.39,4.58,1156.49
24280,17.06.2024 14:50:00,22.92,986.63,54.34,15.22,5.97,1154.11
24281,17.06.2024 15:00:00,23.26,986.63,52.38,14.97,5.34,1152.9
24282,17.06.2024 15:10:00,23.24,986.63,52.3,14.93,6.26,1153.0
24283,17.06.2024 15:20:00,23.42,986.7,50.59,14.6,5.86,1152.52
24284,17.06.2024 15:30:00,23.54,986.67,48.92,14.22,7.03,1152.19
24285,17.06.2024 15:40:00,23.29,986.7,49.92,14.3,6.4,1153.17
24286,17.06.2024 15:50:00,23.19,986.82,51.65,14.7,5.61,1153.52
24287,17.06.2024 16:00:00,23.19,986.85,52.19,14.86,4.9,1153.48
24288,17.06.2024 16:10:00,23.25,986.8,52.04,14.87,5.33,1153.19
24289,17.06.2024 16:20:00,23.15,986.88,51.54,14.64,5.46,1153.77
24290,17.06.2024 16:30:00,23.12,986.85,51.66,14.64,4.73,1153.85
24291,17.06.2024 16:40:00,23.1,986.89,51.13,14.47,4.86,1154.05
24292,17.06.2024 16:50:00,23.23,986.97,51.86,14.8,3.83,1153.49
24293,17.06.2024 17:00:00,23.25,986.93,52.4,14.97,3.33,1153.29
24294,17.06.2024 17:10:00,23.36,986.96,52.85,15.2,3.69,1152.8
24295,17.06.2024 17:20:00,23.6,987.03,52.35,15.27,4.23,1151.91
24296,17.06.2024 17:30:00,23.41,987.07,54.04,15.59,2.97,1152.56
24297,17.06.2024 17:40:00,23.19,987.1,54.26,15.44,3.11,1153.51
24298,17.06.2024 17:50:00,23.16,987.13,54.14,15.38,2.07,1153.69
24299,17.06.2024 18:00:00,23.16,987.11,53.97,15.33,1.99,1153.69
24300,17.06.2024 18:10:00,23.08,987.16,54.35,15.37,2.58,1154.05
24301,17.06.2024 18:20:00,22.9,987.15,56.75,15.87,2.44,1154.51
24302,17.06.2024 18:30:00,22.72,987.12,57.84,16.0,2.61,1155.12
24303,17.06.2024 18:40:00,22.5,987.19,59.67,16.29,2.89,1155.94
24304,17.06.2024 18:50:00,22.31,987.19,60.33,16.28,3.57,1156.68
24305,17.06.2024 19:00:00,22.14,987.23,61.02,16.3,2.71,1157.39
24306,17.06.2024 19:10:00,21.96,987.29,61.66,16.29,2.88,1158.17
24307,17.06.2024 19:20:00,21.77,987.31,62.72,16.38,2.42,1158.9
24308,17.06.2024 19:30:00,21.58,987.34,63.67,16.43,2.24,1159.66
24309,17.06.2024 19:40:00,21.31,987.38,65.06,16.52,1.77,1160.73
24310,17.06.2024 19:50:00,21.13,987.33,65.82,16.53,1.48,1161.38
24311,17.06.2024 20:00:00,20.89,987.37,67.59,16.72,1.38,1162.28
24312,17.06.2024 20:10:00,20.77,987.5,67.47,16.57,1.3,1162.98
24313,17.06.2024 20:20:00,20.68,987.62,68.24,16.67,1.16,1163.44
24314,17.06.2024 20:30:00,20.27,987.73,70.84,16.87,1.33,1165.1
24315,17.06.2024 20:40:00,20.09,987.86,71.29,16.79,1.2,1166.01
24316,17.06.2024 20:50:00,19.66,988.03,73.14,16.77,1.49,1167.93
24317,17.06.2024 21:00:00,19.56,988.15,72.82,16.6,0.45,1168.55
24318,17.06.2024 21:10:00,19.66,988.36,72.38,16.6,1.07,1168.4
24319,17.06.2024 21:20:00,19.72,988.47,71.55,16.47,1.91,1168.35
24320,17.06.2024 21:30:00,19.44,988.58,73.07,16.53,0.73,1169.57
24321,17.06.2024 21:40:00,19.05,988.65,74.53,16.45,0.64,1171.25
24322,17.06.2024 21:50:00,18.78,988.77,76.18,16.54,1.56,1172.44
24323,17.06.2024 22:00:00,18.64,988.83,76.85,16.54,1.79,1173.07
24324,17.06.2024 22:10:00,18.53,988.89,77.14,16.49,1.52,1173.61
24325,17.06.2024 22:20:00,18.51,988.96,77.11,16.46,1.07,1173.79
24326,17.06.2024 22:30:00,18.19,989.0,78.4,16.4,0.47,1175.15
24327,17.06.2024 22:40:00,17.74,989.15,79.71,16.21,1.49,1177.23
24328,17.06.2024 22:50:00,17.32,989.29,82.1,16.26,0.93,1179.08
24329,17.06.2024 23:00:00,17.18,989.23,82.7,16.23,1.09,1179.59
24330,17.06.2024 23:10:00,17.26,989.2,81.7,16.12,1.62,1179.28
24331,17.06.2024 23:20:00,17.24,989.17,81.0,15.96,2.04,1179.4
24332,17.06.2024 23:30:00,17.05,989.18,81.8,15.93,1.24,1180.2
24333,17.06.2024 23:40:00,16.76,989.13,84.6,16.17,0.78,1181.21
24334,17.06.2024 23:50:00,16.61,989.15,88.0,16.66,0.98,1181.62
24335,18.06.2024 00:00:00,16.56,989.27,88.4,16.68,0.71,1181.96
24336,18.06.2024 00:10:00,16.54,989.4,88.2,16.62,0.44,1182.22
24337,18.06.2024 00:20:00,16.12,989.46,89.4,16.41,0.76,1184.11
24338,18.06.2024 00:30:00,15.63,989.54,91.2,16.22,0.43,1186.3
24339,18.06.2024 00:40:00,15.88,989.55,89.8,16.23,1.11,1185.28
24340,18.06.2024 00:50:00,15.9,989.56,89.7,16.23,0.76,1185.21
24341,18.06.2024 01:00:00,15.26,989.52,92.6,16.08,0.44,1187.86
24342,18.06.2024 01:10:00,15.11,989.52,92.8,15.96,0.92,1188.54
24343,18.06.2024 01:20:00,15.04,989.52,92.7,15.87,0.97,1188.87
24344,18.06.2024 01:30:00,14.96,989.52,93.3,15.89,1.05,1189.19
24345,18.06.2024 01:40:00,14.91,989.66,93.9,15.94,1.1,1189.54
24346,18.06.2024 01:50:00,14.78,989.65,94.0,15.83,0.51,1190.12
24347,18.06.2024 02:00:00,14.41,989.71,94.9,15.6,0.67,1191.82
24348,18.06.2024 02:10:00,14.19,989.67,96.7,15.67,1.05,1192.66
24349,18.06.2024 02:20:00,14.23,989.69,97.5,15.84,0.71,1192.44
24350,18.06.2024 02:30:00,14.23,989.76,97.0,15.76,0.98,1192.56
24351,18.06.2024 02:40:00,13.98,989.71,97.4,15.57,1.37,1193.62
24352,18.06.2024 02:50:00,13.78,989.59,98.4,15.53,0.8,1194.33
24353,18.06.2024 03:00:00,13.71,989.57,98.9,15.54,0.72,1194.59
24354,18.06.2024 03:10:00,13.74,989.71,99.0,15.58,0.83,1194.62
24355,18.06.2024 03:20:00,13.91,989.67,98.2,15.63,0.82,1193.84
24356,18.06.2024 03:30:00,13.8,989.5,97.9,15.47,1.49,1194.16
24357,18.06.2024 03:40:00,13.61,989.46,98.9,15.44,1.11,1194.92
24358,18.06.2024 03:50:00,13.64,989.49,99.1,15.5,1.03,1194.81
24359,18.06.2024 04:00:00,13.71,989.43,98.8,15.52,0.77,1194.43
24360,18.06.2024 04:10:00,13.73,989.53,98.4,15.48,0.6,1194.49
24361,18.06.2024 04:20:00,13.75,989.66,98.4,15.5,1.3,1194.55
24362,18.06.2024 04:30:00,13.84,989.72,98.0,15.53,0.94,1194.24
24363,18.06.2024 04:40:00,13.96,989.67,96.9,15.47,0.77,1193.7
24364,18.06.2024 04:50:00,13.87,989.72,97.9,15.54,1.25,1194.11
24365,18.06.2024 05:00:00,14.1,989.79,97.3,15.68,0.62,1193.17
24366,18.06.2024 05:10:00,14.84,989.84,93.5,15.8,0.37,1190.11
24367,18.06.2024 05:20:00,15.3,990.0,89.6,15.6,0.64,1188.5
24368,18.06.2024 05:30:00,15.1,990.05,90.2,15.5,0.76,1189.43
24369,18.06.2024 05:40:00,15.1,990.07,90.8,15.61,0.59,1189.4
24370,18.06.2024 05:50:00,15.49,990.06,89.0,15.69,0.9,1187.75
24371,18.06.2024 06:00:00,15.75,990.01,87.7,15.72,1.41,1186.61
24372,18.06.2024 06:10:00,15.97,990.08,86.9,15.79,1.58,1185.75
24373,18.06.2024 06:20:00,15.98,990.08,87.1,15.84,1.89,1185.69
24374,18.06.2024 06:30:00,16.19,989.98,86.7,15.98,1.84,1184.64
24375,18.06.2024 06:40:00,16.69,990.01,84.8,16.14,0.76,1182.57
24376,18.06.2024 06:50:00,17.17,990.05,83.5,16.38,0.71,1180.55
24377,18.06.2024 07:00:00,17.87,990.07,80.9,16.59,1.33,1177.64
24378,18.06.2024 07:10:00,17.84,990.11,81.6,16.7,1.47,1177.76
24379,18.06.2024 07:20:00,18.15,990.1,81.0,16.9,1.21,1176.4
24380,18.06.2024 07:30:00,18.98,990.11,78.32,17.22,1.17,1172.93
24381,18.06.2024 07:40:00,19.58,990.14,76.24,17.4,1.75,1170.48
24382,18.06.2024 07:50:00,19.98,990.1,75.76,17.72,1.36,1168.69
24383,18.06.2024 08:00:00,20.35,990.08,74.85,17.91,1.52,1167.11
24384,18.06.2024 08:10:00,20.62,989.92,74.25,18.07,1.5,1165.77
24385,18.06.2024 08:20:00,21.15,989.84,72.11,18.13,1.89,1163.55
24386,18.06.2024 08:30:00,20.79,989.81,73.11,17.98,2.37,1165.01
24387,18.06.2024 08:40:00,20.96,989.77,71.9,17.87,2.19,1164.34
24388,18.06.2024 08:50:00,21.55,989.71,69.04,17.79,2.61,1161.97
24389,18.06.2024 09:00:00,21.82,989.73,67.84,17.77,2.56,1160.94
24390,18.06.2024 09:10:00,21.95,989.72,67.07,17.71,2.7,1160.44
24391,18.06.2024 09:20:00,21.61,989.7,67.98,17.58,2.98,1161.82
24392,18.06.2024 09:30:00,22.14,989.63,66.11,17.66,2.52,1159.61
24393,18.06.2024 09:40:00,22.6,989.65,63.83,17.53,2.57,1157.89
24394,18.06.2024 09:50:00,22.57,989.61,63.02,17.28,2.48,1158.07
24395,18.06.2024 10:00:00,22.29,989.4,64.21,17.31,2.05,1158.91
24396,18.06.2024 10:10:00,22.36,989.18,63.36,17.15,3.03,1158.45
24397,18.06.2024 10:20:00,22.74,989.25,61.55,17.05,2.49,1157.09
24398,18.06.2024 10:30:00,23.22,989.25,59.46,16.96,1.53,1155.25
24399,18.06.2024 10:40:00,23.58,989.23,57.33,16.71,2.02,1153.94
24400,18.06.2024 10:50:00,23.65,989.07,56.41,16.51,3.08,1153.57
24401,18.06.2024 11:00:00,23.93,988.93,55.31,16.46,2.89,1152.34
24402,18.06.2024 11:10:00,24.1,988.96,54.94,16.52,3.76,1151.69
24403,18.06.2024 11:20:00,23.88,988.89,54.57,16.19,3.06,1152.6
24404,18.06.2024 11:30:00,24.14,988.75,54.41,16.4,2.95,1151.34
24405,18.06.2024 11:40:00,24.68,988.55,52.57,16.36,3.98,1149.03
24406,18.06.2024 11:50:00,24.61,988.4,52.52,16.28,3.26,1149.16
24407,18.06.2024 12:00:00,24.84,988.36,51.91,16.31,2.5,1148.22
24408,18.06.2024 12:10:00,25.14,988.23,50.06,16.02,3.0,1147.04
24409,18.06.2024 12:20:00,25.48,988.11,49.45,16.14,3.19,1145.54
24410,18.06.2024 12:30:00,25.62,988.03,48.64,16.01,2.83,1144.97
24411,18.06.2024 12:40:00,25.79,987.98,47.69,15.86,2.17,1144.33
24412,18.06.2024 12:50:00,26.02,987.94,47.09,15.87,2.55,1143.39
24413,18.06.2024 13:00:00,26.01,987.8,47.27,15.92,2.22,1143.25
24414,18.06.2024 13:10:00,26.11,987.47,46.19,15.65,3.57,1142.6
24415,18.06.2024 13:20:00,26.62,987.29,45.17,15.77,2.77,1140.39
24416,18.06.2024 13:30:00,26.65,987.13,45.25,15.83,2.57,1140.07
24417,18.06.2024 13:40:00,26.93,986.99,44.29,15.75,3.56,1138.88
24418,18.06.2024 13:50:00,27.23,986.78,44.36,16.05,2.77,1137.36
24419,18.06.2024 14:00:00,27.39,986.6,43.5,15.89,3.24,1136.62
24420,18.06.2024 14:10:00,27.04,986.41,44.27,15.84,2.24,1137.74
24421,18.06.2024 14:20:00,27.33,986.21,43.89,15.98,3.61,1136.36
24422,18.06.2024 14:30:00,27.4,986.06,43.94,16.06,4.59,1135.88
24423,18.06.2024 14:40:00,27.51,985.95,43.86,16.14,3.8,1135.31
24424,18.06.2024 14:50:00,27.77,985.77,43.75,16.34,3.67,1134.03
24425,18.06.2024 15:00:00,27.61,985.66,44.08,16.31,4.02,1134.51
24426,18.06.2024 15:10:00,27.56,985.58,44.32,16.35,4.42,1134.59
24427,18.06.2024 15:20:00,27.31,985.52,44.73,16.26,4.6,1135.51
24428,18.06.2024 15:30:00,27.19,985.55,45.66,16.49,4.2,1135.9
24429,18.06.2024 15:40:00,26.94,985.55,46.08,16.4,4.74,1136.88
24430,18.06.2024 15:50:00,26.86,985.4,46.28,16.39,3.32,1137.01
24431,18.06.2024 16:00:00,27.25,985.33,46.64,16.9,2.91,1135.23
24432,18.06.2024 16:10:00,26.97,985.6,48.22,17.19,3.2,1136.48
24433,18.06.2024 16:20:00,26.99,985.41,48.76,17.4,2.79,1136.09
24434,18.06.2024 16:30:00,27.28,985.43,48.96,17.77,2.86,1134.85
24435,18.06.2024 16:40:00,27.6,985.31,48.66,18.0,3.66,1133.41
24436,18.06.2024 16:50:00,27.17,985.24,49.1,17.71,4.0,1135.08
24437,18.06.2024 17:00:00,27.13,985.06,49.05,17.65,3.0,1135.05
24438,18.06.2024 17:10:00,26.2,985.14,57.39,19.55,2.71,1137.83
24439,18.06.2024 17:20:00,25.42,984.87,61.39,19.97,2.28,1140.3
24440,18.06.2024 17:30:00,24.95,984.66,62.81,19.87,4.34,1141.9
24441,18.06.2024 17:40:00,24.06,984.65,66.43,19.93,3.9,1145.28
24442,18.06.2024 17:50:00,24.16,984.67,66.54,20.08,2.89,1144.85
24443,18.06.2024 18:00:00,24.12,984.62,67.31,20.26,3.8,1144.86
24444,18.06.2024 18:10:00,23.59,984.59,68.98,20.11,4.21,1146.94
24445,18.06.2024 18:20:00,23.16,984.57,69.95,19.87,4.29,1148.69
24446,18.06.2024 18:30:00,22.8,984.48,71.33,19.83,3.33,1150.0
24447,18.06.2024 18:40:00,22.72,984.51,71.86,19.88,2.38,1150.32
24448,18.06.2024 18:50:00,22.68,984.43,71.75,19.8,1.94,1150.42
24449,18.06.2024 19:00:00,22.33,984.13,74.63,20.16,3.6,1151.27
24450,18.06.2024 19:10:00,21.92,983.97,75.72,19.95,3.53,1152.77
24451,18.06.2024 19:20:00,21.89,983.67,75.37,19.83,1.77,1152.59
24452,18.06.2024 19:30:00,21.74,983.71,76.2,19.86,2.8,1153.21
24453,18.06.2024 19:40:00,21.73,983.5,76.62,19.96,3.48,1152.96
24454,18.06.2024 19:50:00,21.39,984.6,80.5,20.54,3.12,1155.33
24455,18.06.2024 20:00:00,17.7,984.76,93.3,18.93,5.63,1170.91
24456,18.06.2024 20:10:00,16.8,984.45,99.2,19.01,2.42,1174.13
24457,18.06.2024 20:20:00,17.26,984.27,96.4,19.02,1.86,1172.05
24458,18.06.2024 20:30:00,17.16,984.12,95.9,18.8,2.76,1172.38
24459,18.06.2024 20:40:00,17.18,985.13,98.0,19.24,3.0,1173.31
24460,18.06.2024 20:50:00,17.24,984.57,98.9,19.49,1.13,1172.28
24461,18.06.2024 21:00:00,17.02,984.86,99.8,19.39,1.59,1173.56
24462,18.06.2024 21:10:00,17.11,984.72,99.2,19.39,2.45,1173.03
24463,18.06.2024 21:20:00,17.46,984.62,97.4,19.46,1.5,1171.47
24464,18.06.2024 21:30:00,17.02,984.76,99.8,19.39,1.44,1173.44
24465,18.06.2024 21:40:00,17.09,984.79,99.5,19.42,1.59,1173.18
24466,18.06.2024 21:50:00,17.07,984.74,99.7,19.43,1.45,1173.2
24467,18.06.2024 22:00:00,16.98,984.72,100.0,19.38,1.55,1173.56
24468,18.06.2024 22:10:00,16.99,984.57,100.0,19.39,0.65,1173.33
24469,18.06.2024 22:20:00,17.13,984.56,100.0,19.57,0.8,1172.68
24470,18.06.2024 22:30:00,17.14,984.83,100.0,19.58,0.86,1172.95
24471,18.06.2024 22:40:00,17.04,985.08,100.0,19.46,0.49,1173.71
24472,18.06.2024 22:50:00,16.91,985.17,100.0,19.3,1.65,1174.42
